configurations,ipc,lifetime,energy
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0--benchmark=zeusmp,0.453612,34.2621,11924055785
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.46684,22.7759,12396827343
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.468072,28.114,12356093310
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5--benchmark=zeusmp,0.45308,38.2194,11542982271
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-normal_cancellation=true--benchmark=zeusmp,0.456001,30.0604,11974249821
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-slow_cancellation=true--benchmark=zeusmp,0.457535,33.8955,11785041921
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0--benchmark=zeusmp,0.450798,44.7835,11735080145
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-normal_cancellation=true--benchmark=zeusmp,0.455954,33.7392,12195679972
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-slow_cancellation=true--benchmark=zeusmp,0.457421,39.1532,12032593942
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5--benchmark=zeusmp,0.44831,49.6399,11853507716
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=zeusmp,0.455941,36.1854,12334741199
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=zeusmp,0.457309,42.863,12184810852
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0--benchmark=zeusmp,0.445574,53.2039,11977522407
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.455988,37.7504,12482752992
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.457331,45.2358,12354525047
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0--benchmark=zeusmp,0.440187,58.5756,11833819908
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-normal_cancellation=true--benchmark=zeusmp,0.443929,46.2917,12306494642
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-slow_cancellation=true--benchmark=zeusmp,0.445789,51.713,12113319997
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5--benchmark=zeusmp,0.437815,67.3607,11952843579
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-normal_cancellation=true--benchmark=zeusmp,0.443805,51.3488,12445002139
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-slow_cancellation=true--benchmark=zeusmp,0.445515,58.7984,12264920403
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0--benchmark=zeusmp,0.43544,74.211,12077961712
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.443836,54.9752,12593540038
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.445512,63.9723,12429267757
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=3.5--benchmark=zeusmp,0.42731,84.0911,12082400507
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=zeusmp,0.431562,66.6479,12637216753
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=zeusmp,0.433976,74.0963,12384860724
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=4.0--benchmark=zeusmp,0.425091,95.1245,12209589592
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.431547,73.109,12789041028
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.433913,82.7058,12552458163
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.5-slow_latency_rate=4.0--benchmark=zeusmp,0.415032,115.0525,12294555455
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.420053,91.0965,12917254540
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.422764,100.8527,12629324392
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=1.5--benchmark=zeusmp,0.470786,14.6789,11213475626
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=1.5-normal_cancellation=true--benchmark=zeusmp,0.479046,9.1675,11706695377
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=1.5-slow_cancellation=true--benchmark=zeusmp,0.480408,11.0335,11716492565
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.0--benchmark=zeusmp,0.466255,23.7585,11356000886
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.0-normal_cancellation=true--benchmark=zeusmp,0.478638,11.6556,11929049337
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.0-slow_cancellation=true--benchmark=zeusmp,0.479483,14.2141,11889110236
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.5--benchmark=zeusmp,0.461555,33.4102,11572120761
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.5-normal_cancellation=true--benchmark=zeusmp,0.478331,12.67,12168941667
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.5-slow_cancellation=true--benchmark=zeusmp,0.479261,16.0038,12116584207
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0--benchmark=zeusmp,0.457307,42.6171,11896783607
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0-normal_cancellation=true--benchmark=zeusmp,0.478112,12.9586,12466795057
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0-slow_cancellation=true--benchmark=zeusmp,0.479126,16.5336,12445649375
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5--benchmark=zeusmp,0.459535,50.6155,12173971821
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=zeusmp,0.478179,13.0214,12616574685
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=zeusmp,0.479096,16.5932,12626128837
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0--benchmark=zeusmp,0.455982,57.9571,12384152134
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.478168,12.9859,12806853221
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.479168,16.4915,12852439618
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0--benchmark=zeusmp,0.462994,27.3624,11377041270
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0-normal_cancellation=true--benchmark=zeusmp,0.47027,17.666,11970069804
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0-slow_cancellation=true--benchmark=zeusmp,0.472647,19.4896,11894499700
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5--benchmark=zeusmp,0.458335,40.6319,11588065671
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5-normal_cancellation=true--benchmark=zeusmp,0.469895,21.5332,12193996719
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5-slow_cancellation=true--benchmark=zeusmp,0.471994,24.834,12129098865
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0--benchmark=zeusmp,0.45426,54.9926,11917907108
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0-normal_cancellation=true--benchmark=zeusmp,0.469434,23.7754,12475539913
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0-slow_cancellation=true--benchmark=zeusmp,0.471589,28.4253,12443848925
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5--benchmark=zeusmp,0.456441,68.9182,12193028166
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5-normal_cancellation=true--benchmark=zeusmp,0.469249,25.1461,12629743841
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5-slow_cancellation=true--benchmark=zeusmp,0.471317,30.684,12606260258
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0--benchmark=zeusmp,0.452703,83.213,12403625384
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.469162,26.0386,12825431932
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.471088,31.9062,12812580245
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5--benchmark=zeusmp,0.455233,44.1154,11604414386
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-normal_cancellation=true--benchmark=zeusmp,0.460767,29.475,12205458612
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-slow_cancellation=true--benchmark=zeusmp,0.463599,31.7425,12116561721
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0--benchmark=zeusmp,0.451018,61.3412,11932091040
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-normal_cancellation=true--benchmark=zeusmp,0.460109,34.5631,12506109297
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-slow_cancellation=true--benchmark=zeusmp,0.462904,38.9397,12418799401
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5--benchmark=zeusmp,0.453429,79.2295,12204311959
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=zeusmp,0.459642,38.4163,12679632198
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=zeusmp,0.46221,44.6581,12571381158
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0--benchmark=zeusmp,0.449561,98.4744,12420286034
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.459364,41.1975,12877721455
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.461868,48.6584,12778276452
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0--benchmark=zeusmp,0.447951,65.0221,11948186847
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-normal_cancellation=true--benchmark=zeusmp,0.449204,44.9734,12551130024
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-slow_cancellation=true--benchmark=zeusmp,0.453193,48.5812,12424883949
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5--benchmark=zeusmp,0.450148,85.3211,12221714879
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-normal_cancellation=true--benchmark=zeusmp,0.448624,51.9679,12736615413
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-slow_cancellation=true--benchmark=zeusmp,0.452181,57.9105,12601081845
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0--benchmark=zeusmp,0.446505,108.0611,12434950451
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=zeusmp,0.448296,57.5981,12936867969
is_bank_aware=true-bank_aware_threshold=1-l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=zeusmp,0.451613,65.3272,12814557781
