configurations,ipc,lifetime,energy
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,2.695861,1.7982,2622583236
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.606068,2.3506,2571521128
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5--benchmark=hmmer,2.011033,4.8842,2417745947
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,2.694538,1.7392,2731667937
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.601402,2.2561,2692036730
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0--benchmark=hmmer,1.901235,5.0991,2517118554
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,2.693198,1.684,2904631735
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.598784,2.1734,2860317111
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0--benchmark=hmmer,2.438984,5.1319,2091214580
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0-normal_cancellation=true--benchmark=hmmer,2.490225,3.447,2505710134
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0-slow_cancellation=true--benchmark=hmmer,2.582032,4.0015,2292942697
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5--benchmark=hmmer,2.313925,6.1876,2187116034
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5-normal_cancellation=true--benchmark=hmmer,2.488065,3.6052,2599206297
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5-slow_cancellation=true--benchmark=hmmer,2.579383,4.3005,2383644724
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0--benchmark=hmmer,2.197117,6.9881,2328799613
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,2.485618,3.6561,2712385910
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.573157,4.3908,2521010456
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5--benchmark=hmmer,2.091916,7.5684,2407779170
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,2.479677,3.6368,2800159645
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.572794,4.3539,2631004472
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0--benchmark=hmmer,1.993565,8.1042,2494841262
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,2.478928,3.6019,2930028467
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.568636,4.3104,2795418544
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5--benchmark=hmmer,2.218173,8.889,2253947477
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-normal_cancellation=true--benchmark=hmmer,2.060025,6.422,2799769914
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-slow_cancellation=true--benchmark=hmmer,2.354339,7.0966,2465052471
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0--benchmark=hmmer,2.123576,10.3415,2381526763
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,2.058476,6.7236,2889780693
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.350927,7.5657,2582940628
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5--benchmark=hmmer,2.034068,11.48,2455079752
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,2.058315,6.8093,2942388704
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.347438,7.7295,2678664736
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0--benchmark=hmmer,1.948944,12.5151,2536658977
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,2.056644,6.8548,3008852564
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.343017,7.8085,2801033024
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0--benchmark=hmmer,1.992658,14.689,2471358918
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,1.8715,10.8747,3041787558
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.090786,12.0371,2704010317
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5--benchmark=hmmer,1.920509,16.6395,2542554848
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,1.870098,11.2721,3093084604
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.086094,12.6805,2795564625
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0--benchmark=hmmer,1.850675,18.3392,2619364908
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,1.869113,11.4953,3155769409
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.082187,13.0265,2902336535
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=3.5--benchmark=hmmer,1.7877,22.8737,2699587249
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,1.706236,17.0889,3342793094
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,1.860809,18.9409,2987458202
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=4.0--benchmark=hmmer,1.732755,25.5139,2775358199
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,1.704484,17.7035,3404876538
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,1.856,19.9138,3089489497
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.5-slow_latency_rate=4.0--benchmark=hmmer,1.615056,33.8014,2880317837
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,1.554975,25.5112,3556719980
is_bank_aware=true-bank_aware_threshold=1-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,1.669464,28.2242,3205033506
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=1.5--benchmark=hmmer,2.55979,3.3044,2079182880
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=1.5-normal_cancellation=true--benchmark=hmmer,2.727769,2.3526,2534367446
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=1.5-slow_cancellation=true--benchmark=hmmer,2.7246,2.3708,2531012726
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.0--benchmark=hmmer,2.448574,6.0397,2289338469
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.0-normal_cancellation=true--benchmark=hmmer,2.68468,2.0945,2858653463
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.0-slow_cancellation=true--benchmark=hmmer,2.613966,2.7494,2796656913
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.5--benchmark=hmmer,2.325681,9.7809,2485180771
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.5-normal_cancellation=true--benchmark=hmmer,2.679854,2.1075,3011603824
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=2.5-slow_cancellation=true--benchmark=hmmer,2.599203,2.7921,2992331389
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0--benchmark=hmmer,2.222196,14.4115,2781837800
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,2.53865,1.8398,2298105952
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.594661,2.7312,3209445359
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5--benchmark=hmmer,2.132592,19.8309,2971849205
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,2.674375,1.9792,3324517888
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.589198,2.6133,3335621760
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0--benchmark=hmmer,2.046605,26.2721,3165616380
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,2.668363,2.0942,1240478290
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.434764,2.1512,2589383530
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0--benchmark=hmmer,2.445551,6.1085,2286312954
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0-normal_cancellation=true--benchmark=hmmer,2.542123,3.257,2868239217
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.0-slow_cancellation=true--benchmark=hmmer,2.602566,3.7008,2758560161
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5--benchmark=hmmer,2.326077,9.9314,2487899767
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5-normal_cancellation=true--benchmark=hmmer,2.404178,3.3847,1977427019
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=2.5-slow_cancellation=true--benchmark=hmmer,2.603026,4.8822,1067827147
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0--benchmark=hmmer,2.2228,14.7952,2780916945
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,2.519581,3.8413,3187917529
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.572491,4.724,3104908688
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5--benchmark=hmmer,2.130461,20.7193,2970955703
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,2.359094,3.4773,2372068766
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.404291,4.1598,2554657897
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0--benchmark=hmmer,2.041197,27.7404,3173479001
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,2.327702,3.313,2880083949
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=1.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.757837,7.1464,414666044.2
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5--benchmark=hmmer,2.324595,10.0175,2489620394
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-normal_cancellation=true--benchmark=hmmer,2.118353,6.0218,3058869984
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=2.5-slow_cancellation=true--benchmark=hmmer,2.422826,6.2917,2907336901
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0--benchmark=hmmer,2.220395,14.9861,2786978243
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,2.110362,6.5529,3204434504
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.407086,7.2237,3105564582
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5--benchmark=hmmer,2.130364,21.0879,2974752659
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,2.103423,6.7817,3298253929
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.395724,7.6756,3244691764
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0--benchmark=hmmer,2.0519,28.3069,3172890394
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,2.096198,6.8632,3438363727
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.0-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.38074,8.5252,1203664307
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0--benchmark=hmmer,2.219939,15.1196,2786485645
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-normal_cancellation=true--benchmark=hmmer,1.935763,10.0151,3322013364
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.0-slow_cancellation=true--benchmark=hmmer,2.178756,10.4453,3160943066
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5--benchmark=hmmer,2.127218,21.3824,2972721770
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-normal_cancellation=true--benchmark=hmmer,1.942136,10.7838,3272405633
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=3.5-slow_cancellation=true--benchmark=hmmer,2.168655,12.5457,1176329668
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0--benchmark=hmmer,2.044554,28.8561,3170184568
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-normal_cancellation=true--benchmark=hmmer,1.922025,11.0773,3539651261
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=2.5-slow_latency_rate=4.0-slow_cancellation=true--benchmark=hmmer,2.147166,12.365,3454777339
is_bank_aware=true-bank_aware_threshold=1--l3_eager_writeback--l3_dynamic_eager_wr_thrd=32-is_wear_quota=true-wear_quota_ratio=0.9-normal_latency_rate=3.0-slow_latency_rate=3.5--benchmark=hmmer,2.123485,21.5066,2983390456
