cores freq perf power
240 2000000 0.949158938733602 1
240 1900000 1 0.921549815627929
240 1800000 0.955193826391847 0.762124683701228
240 1700000 0.90410044674553 0.652875835037551
240 1600000 0.850857991720462 0.561627573691679
240 1500000 0.800438007230942 0.484737825904232
240 1400000 0.750297102161637 0.431023568324931
240 1300000 0.697749341896866 0.39278267306972
240 1200000 0.646897357756879 0.345891852635984
240 1100000 0.59325676398947 0.303810531979806
240 1000000 0.540297211390373 0.265882814272174
240 900000 0.487375888848838 0.230810797503724
240 800000 0.433049884763684 0.204492277825939
240 700000 0.379277124225841 0.185728880737559
240 600000 0.325122063112364 0.19760448190305
240 500000 0.27047984183679 0.147455278562724
240 400000 0.215444397111992 0.124801692319325
240 300000 0.160149534139441 0.104133908459311
240 200000 0.103992856440672 0.0812624519287411
112 2000000 0.833394501425435 0.964344358144287
112 1900000 0.82302814824524 0.77268550186658
112 1800000 0.781259625782351 0.639532115205728
112 1700000 0.737761466286551 0.54927930478453
112 1600000 0.698565826697688 0.476365382011546
112 1500000 0.654490393332678 0.41374358830077
112 1400000 0.613845288418477 0.367965858196161
112 1300000 0.5697982545248 0.335167675716167
112 1200000 0.526650173127546 0.296936803549228
112 1100000 0.483527760483228 0.261807285905955
112 1000000 0.440504199844895 0.229945822570236
112 900000 0.396168802088453 0.200458776093
112 800000 0.353289423381503 0.178414312266677
112 700000 0.308392043778877 0.162061204142173
112 600000 0.263866588021977 0.145467541899147
112 500000 0.21988236065144 0.128238204847306
112 400000 0.174949481709648 0.111897757465882
112 300000 0.129757184520104 0.0925929377671725
112 200000 0.084247031709102 0.0729854911401175
48 2000000 0.634852158905965 0.775123398284118
48 1900000 0.602096645585521 0.591476682252276
48 1800000 0.571608720822274 0.497809515603487
48 1700000 0.543262771569945 0.436305384156839
48 1600000 0.512247272012321 0.379517027820225
48 1500000 0.480441502550491 0.331462298241388
48 1400000 0.448732400519929 0.297642639975945
48 1300000 0.41656836080436 0.273282139384231
48 1200000 0.384723268997608 0.243276881658979
48 1100000 0.353388821531168 0.215484088786978
48 1000000 0.321750172035259 0.189885297184567
48 900000 0.289369859422617 0.166278814180736
48 800000 0.257365293661456 0.148927617476749
48 700000 0.224335070070234 0.135412450082383
48 600000 0.191927996417297 0.12169312820585
48 500000 0.159079638671342 0.107652715817313
48 400000 0.125989885419056 0.093982102632907
48 300000 0.0930208299199353 0.0789743743043185
48 200000 0.060003167633341 0.0635729320346693
16 2000000 0.353419951720899 0.496986215615972
16 1900000 0.335504800602943 0.392498509725033
16 1800000 0.318501709429717 0.336318396587226
16 1700000 0.301374643641249 0.297557883334769
16 1600000 0.283645727517995 0.262742598300999
16 1500000 0.266240674596673 0.231246538078064
16 1400000 0.248257801662461 0.208413591307697
16 1300000 0.230597153499143 0.192552845414085
16 1200000 0.212660702777687 0.17238129234535
16 1100000 0.194705683171129 0.15362563237774
16 1000000 0.176491245316818 0.136306966749723
16 900000 0.158621424124259 0.119526031015304
16 800000 0.140353464189359 0.107385609307053
16 700000 0.121950060621948 0.0997559290084001
16 600000 0.103602909853524 0.0903686913891121
16 500000 0.0855097158960579 0.0807992797443937
16 400000 0.067064805409007 0.0712026123333222
16 300000 0.0487100086290701 0.0615085275379954
16 200000 0.0305709386025276 0.0517662615815027
15 1400000 0.382393966204629 0.146541946624417
15 1300000 0.356436303262662 0.132569585729936
15 1200000 0.324237310351607 0.118787487668964
15 1100000 0.304880886063506 0.107815019509853
15 1000000 0.280923201275792 0.0976855458274939
15 900000 0.254275758866643 0.0883063970162849
15 800000 0.227434981594958 0.0785702855876783
15 700000 0.199326604843202 0.0719624327617829
15 600000 0.171960437351859 0.065157810887184
15 500000 0.143535297266005 0.0603416290507784
15 400000 0.115064827254754 0.0564454612115276
15 300000 0.0861164815239593 0.0522487765677781
15 200000 0.0562435145438062 0.0479849196482424
7 1400000 0.307606143024107 0.131391081561562
7 1300000 0.287784950464768 0.118847098667633
7 1200000 0.267859990606329 0.106645307524174
7 1100000 0.246936680101801 0.0972906009808559
7 1000000 0.225436095728064 0.0884284325120849
7 900000 0.203205863398543 0.0810802779033106
7 800000 0.181516859455386 0.072795228306608
7 700000 0.159943091828598 0.0664166756053857
7 600000 0.137548470251554 0.0608016360493558
7 500000 0.11464975805835 0.056830031282586
7 400000 0.0917696147502485 0.054780221809185
7 300000 0.0683111052855785 0.0501583472103284
7 200000 0.0445019715786829 0.0468225930960265
3 1400000 0.218912409476685 0.112400670316009
3 1300000 0.204816441109327 0.10252616993179
3 1200000 0.190025777981671 0.0926595825119969
3 1100000 0.174717916789549 0.0847381775915398
3 1000000 0.159283350263787 0.0781906391389288
3 900000 0.14426385293443 0.0723239673141816
3 800000 0.128360695131675 0.0651782087510353
3 700000 0.113064302956822 0.0601116255514897
3 600000 0.0965953403021267 0.0557892126952084
3 500000 0.0804906554816441 0.0527678670340627
3 400000 0.0639709014647573 0.0501929884101448
3 300000 0.0473178883900777 0.0475941950492978
3 200000 0.0306741597579491 0.0447986326397474
1 1400000 0.11631658856812 0.0889893737679954
1 1300000 0.108090026324125 0.0819070947639035
1 1200000 0.0991933457854092 0.0754687552203585
1 1100000 0.0914561282782274 0.0699365380253109
1 1000000 0.0834234470404474 0.0651203561889053
1 900000 0.0752280149861826 0.0606432009172005
1 800000 0.0667098120173455 0.0553872341024149
1 700000 0.0580905724678048 0.052255282782972
1 600000 0.0494713329182641 0.0493538624937795
1 500000 0.0409766141276447 0.0473437936861578
1 400000 0.0321553014166967 0.0458380444778938
1 300000 0.0233831416369018 0.0440827731247593
1 200000 0.0148835075531671 0.0421813756952419
