cores freq perf power
240 2000000 0.884936886323209 0.981928135065956
240 1900000 0.922634565803206 0.905759175745342
240 1800000 0.930276359564853 0.807971749360344
240 1700000 0.937314727950092 0.70236443835982
240 1600000 0.895578103693804 0.609564187531344
240 1500000 0.871059661380551 0.530257807402921
240 1400000 0.829466994926742 0.471773193807613
240 1300000 0.786424659033911 0.433721722104902
240 1200000 0.745829833299696 0.384449893832468
240 1100000 0.69768360838336 0.340419843329039
240 1000000 0.642775885241766 0.301787166082397
240 900000 0.593633435283555 0.267374953922175
240 800000 0.538942753513815 0.238194700318535
240 700000 0.500598455687567 0.215037059140762
240 600000 0.435004295787709 0.194605051667274
240 500000 0.355740305332192 0.171733455422113
240 400000 0.299755201528778 0.148292381369057
240 300000 0.233425116830234 0.125406744656562
240 200000 0.158212809098369 0.0989900199548586
112 2000000 0.785599516858509 0.862362291320906
112 1900000 0.797918388865627 0.789455155331156
112 1800000 0.801302158241515 0.684371336918214
112 1700000 0.789085202188107 0.591009064361982
112 1600000 0.764278972827412 0.514382391914139
112 1500000 0.737417014692436 0.449265194601785
112 1400000 0.697577319027593 0.401943394033327
112 1300000 0.663229863137871 0.368882112788204
112 1200000 0.64649450644176 0.328975605212476
112 1100000 0.608513946038076 0.293223341957264
112 1000000 0.559735143423386 0.261260608789582
112 900000 0.51031660965412 0.231026160953744
112 800000 0.448105456303948 0.209561797538948
112 700000 0.395845423889353 0.189039369351614
112 600000 0.35286694760063 0.169899652397751
112 500000 0.306750219477178 0.152205587808295
112 400000 0.243495625461513 0.133036756171585
112 300000 0.189297664038145 0.112474644020747
112 200000 0.128659636089795 0.0911019997010354
48 2000000 0.63420911023657 0.740230941998716
48 1900000 0.611642442222343 0.597640538028884
48 1800000 0.616453828564763 0.543144857593473
48 1700000 0.596978673257798 0.496641264512641
48 1600000 0.575995838896245 0.432399175354715
48 1500000 0.54953687928859 0.378437788909198
48 1400000 0.532627171811045 0.341511380360033
48 1300000 0.505905889328338 0.313639253212597
48 1200000 0.460643690061086 0.27898309166416
48 1100000 0.430985320418445 0.249923426386797
48 1000000 0.398100509069669 0.22059082352444
48 900000 0.376305105761362 0.197876019205578
48 800000 0.339529329056644 0.179316367147517
48 700000 0.310370986636179 0.163940712277926
48 600000 0.265058123821344 0.14866442628001
48 500000 0.224889101176298 0.131850823877399
48 400000 0.192214067115979 0.117743195934261
48 300000 0.148374636815728 0.100758006055762
48 200000 0.100690015989793 0.0812730591247789
16 2000000 0.431674977192093 0.530065391473811
16 1900000 0.421030209298874 0.434736019483328
16 1800000 0.412426585961536 0.380468854985688
16 1700000 0.400490541451008 0.343436831961781
16 1600000 0.382636301091042 0.309017753356969
16 1500000 0.368177157029905 0.279791626532874
16 1400000 0.351879493350137 0.257308985007207
16 1300000 0.332745813042644 0.238222816127366
16 1200000 0.310546503890873 0.225763896864107
16 1100000 0.291339403800194 0.205077060979639
16 1000000 0.268718112274697 0.186575692632668
16 900000 0.25470742960514 0.168796253933925
16 800000 0.230052426392249 0.152397629313421
16 700000 0.212347121051054 0.141631680121091
16 600000 0.182402058851758 0.13103388985652
16 500000 0.160684997739526 0.119567782618067
16 400000 0.13693920543243 0.107576326847349
16 300000 0.0986626385515996 0.0913467872522537
16 200000 0.0688141179475266 0.0824581491166104
15 1400000 0.420862784968065 0.167942957217128
